Date,AGG,EFA,GSG,SHV,SPY,VNQ
2010-04-15,67.07991027832031,35.91484069824219,32.61000061035156,88.74227142333984,91.1259765625,27.190975189208984
2010-04-16,67.18284606933594,35.12224197387695,31.989999771118164,88.77447509765625,89.67594909667969,26.56650733947754
2010-04-19,67.0606460571289,35.02935791015625,31.6200008392334,88.73421478271484,90.01405334472656,26.684953689575195
2010-04-20,67.16997528076172,35.24608612060547,31.68000030517578,88.75834655761719,90.81793212890625,27.137136459350586
2010-04-21,67.28580474853516,35.0169792175293,31.760000228881836,88.75028228759766,90.65265655517578,27.610868453979492
2010-04-22,67.15068054199219,34.701175689697266,31.770000457763672,88.75834655761719,90.92310333251953,28.036142349243164
2010-04-23,67.06703186035156,34.961246490478516,32.15999984741211,88.75834655761719,91.51667022705078,28.407590866088867
2010-04-26,67.0606460571289,34.99840545654297,31.979999542236328,88.75834655761719,91.17102813720703,28.633691787719727
2010-04-27,67.27294158935547,33.592769622802734,31.290000915527344,88.75834655761719,89.01481628417969,27.71854591369629
2010-04-28,67.16997528076172,33.59895706176758,31.549999237060547,88.74227142333984,89.69094848632812,27.804655075073242
2010-04-29,67.19574737548828,34.11910629272461,31.90999984741211,88.75028228759766,90.80290222167969,29.0589599609375
2010-04-30,67.48524475097656,33.69184112548828,32.13999938964844,88.75834655761719,89.2627182006836,28.154584884643555
2010-05-03,67.35748291015625,33.93333053588867,32.33000183105469,88.73905181884766,90.41972351074219,29.091266632080078
2010-05-04,67.62849426269531,32.589630126953125,31.309999465942383,88.73099517822266,88.29353332519531,28.429128646850586
2010-05-05,67.576904296875,31.964208602905273,30.479999542236328,88.75511932373047,87.7676010131836,28.046924591064453
2010-05-06,67.67369079589844,30.540014266967773,29.270000457763672,88.75511932373047,84.85255432128906,26.894887924194336
2010-05-07,67.37686920166016,30.471893310546875,29.18000030517578,88.74710083007812,83.59037780761719,26.442697525024414
2010-05-10,67.37039184570312,32.44720458984375,29.770000457763672,88.73905181884766,87.27177429199219,28.18688201904297
2010-05-11,67.62201690673828,31.920867919921875,29.639999389648438,88.74710083007812,87.0238265991211,28.353757858276367
2010-05-12,67.55107116699219,32.2800178527832,29.950000762939453,88.75511932373047,88.24095153808594,28.811336517333984
2010-05-13,67.64788818359375,31.858936309814453,29.600000381469727,88.76319122314453,87.14403533935547,28.34299659729004
2010-05-14,67.89306640625,30.954877853393555,28.559999465942383,88.771240234375,85.56631469726562,27.443992614746094
2010-05-17,67.84148406982422,30.998220443725586,27.799999237060547,88.74710083007812,85.61138153076172,27.481666564941406
2010-05-18,68.07376098632812,30.329471588134766,27.649999618530273,88.74710083007812,84.44685363769531,26.787221908569336
2010-05-19,68.10602569580078,30.44712257385254,27.489999771118164,88.76319122314453,83.96601104736328,26.539592742919922
2010-05-20,68.04795837402344,29.388256072998047,26.649999618530273,88.771240234375,80.79551696777344,25.177616119384766
2010-05-21,68.33837127685547,30.106557846069336,26.950000762939453,88.771240234375,81.97506713867188,26.022794723510742
2010-05-24,68.29960632324219,29.413015365600586,26.8700008392334,88.771240234375,80.9232177734375,25.44139862060547
2010-05-25,68.38352966308594,29.30156707763672,26.530000686645508,88.76319122314453,81.0058822631836,25.645957946777344
2010-05-26,68.30606842041016,28.868104934692383,26.860000610351562,88.74710083007812,80.51754760742188,25.592134475708008
2010-05-27,68.144775390625,30.509044647216797,27.8700008392334,88.771240234375,83.21472930908203,26.997182846069336
2010-05-28,68.21573638916016,29.9207820892334,27.770000457763672,88.771240234375,82.17042541503906,26.65264129638672
2010-06-01,68.3283920288086,29.62355613708496,27.190000534057617,88.76801300048828,80.78799438476562,26.098155975341797
2010-06-02,68.25714874267578,30.416154861450195,27.59000015258789,88.77606964111328,82.89167022705078,26.609575271606445
2010-06-03,68.22476959228516,30.323272705078125,27.799999237060547,88.75994873046875,83.17717742919922,26.534208297729492
2010-06-04,68.39955139160156,29.02910614013672,26.979999542236328,88.79219818115234,80.25455474853516,25.032272338867188
2010-06-07,68.60022735595703,28.663766860961914,26.940000534057617,88.75994873046875,79.25531768798828,24.897680282592773
2010-06-08,68.52250671386719,29.12198257446289,27.15999984741211,88.79219818115234,80.10432434082031,25.344514846801758
2010-06-09,68.56137084960938,29.01673126220703,27.5,88.76801300048828,79.67605590820312,25.49522590637207
2010-06-10,68.3542709350586,30.242773056030273,28.110000610351562,88.79219818115234,82.00509643554688,26.598800659179688
2010-06-11,68.39307403564453,30.286134719848633,27.850000381469727,88.8002700805664,82.40328979492188,26.916419982910156
2010-06-14,68.49022674560547,30.478090286254883,28.18000030517578,88.79219818115234,82.27558135986328,27.250186920166016
2010-06-15,68.49022674560547,31.444059371948242,28.649999618530273,88.75994873046875,84.14633178710938,27.858505249023438
2010-06-16,68.5937728881836,31.295455932617188,29.040000915527344,88.77606964111328,84.11628723144531,27.605478286743164
2010-06-17,68.75556182861328,31.39453887939453,28.770000457763672,88.79219818115234,84.25151062011719,27.664691925048828
2010-06-18,68.64555358886719,31.33879280090332,28.8799991607666,88.77606964111328,84.34286499023438,27.57857322692871
2010-06-21,68.79443359375,31.332612991333008,28.940000534057617,88.79219818115234,84.10128784179688,27.36323356628418
2010-06-22,68.8656234741211,30.936302185058594,28.690000534057617,88.76801300048828,82.71234893798828,26.55036163330078
2010-06-23,69.0404052734375,31.143596649169922,28.280000686645508,88.77606964111328,82.45567321777344,26.620342254638672
2010-06-24,68.98212432861328,30.601749420166016,28.420000076293945,88.77606964111328,81.08932495117188,26.05682373046875
2010-06-25,69.0792465209961,30.778154373168945,29.110000610351562,88.79219818115234,81.42901611328125,26.71434783935547
2010-06-28,69.20865631103516,30.551349639892578,28.579999923706055,88.78413391113281,81.17235565185547,26.399168014526367
2010-06-29,69.41584777832031,29.505455017089844,27.8700008392334,88.78413391113281,78.6661605834961,25.535137176513672
2010-06-30,69.42229461669922,29.303844451904297,27.790000915527344,88.8002700805664,77.9188232421875,25.263427734375
2010-07-01,69.38591003417969,29.732275009155273,27.40999984741211,88.76557922363281,77.57157897949219,25.17649269104004
2010-07-02,69.28857421875,29.669267654418945,27.059999465942383,88.78170013427734,77.14884185791016,24.692842483520508
2010-07-06,69.50279998779297,30.261512756347656,27.290000915527344,88.76557922363281,77.6546401977539,24.14398956298828
2010-07-07,69.41187286376953,31.206605911254883,27.920000076293945,88.7897720336914,80.10039520263672,25.317773818969727
2010-07-08,69.39888763427734,31.50902557373047,28.190000534057617,88.80592346191406,80.89306640625,25.63296127319336
2010-07-09,69.2950668334961,31.540525436401367,28.399999618530273,88.80592346191406,81.4969711303711,25.959003448486328
2010-07-12,69.37293243408203,31.42081642150879,27.959999084472656,88.80592346191406,81.54977416992188,26.040508270263672
2010-07-13,69.19767761230469,32.00046157836914,28.56999969482422,88.78170013427734,82.78023529052734,26.681745529174805
2010-07-14,69.43138122558594,32.11387634277344,28.56999969482422,88.81397247314453,82.77269744873047,26.524152755737305
2010-07-15,69.52873992919922,32.27140426635742,28.59000015258789,88.7897720336914,82.79533386230469,26.437206268310547
2010-07-16,69.74302673339844,31.23811149597168,28.200000762939453,88.79783630371094,80.51564025878906,25.57862091064453
2010-07-19,69.67806243896484,31.43971824645996,28.25,88.78170013427734,80.99117279052734,25.8937931060791
2010-07-20,69.62613677978516,31.653942108154297,28.43000030517578,88.7897720336914,81.88951110839844,26.377426147460938
2010-07-21,69.93128204345703,31.08058738708496,28.25,88.78170013427734,80.82508850097656,25.828584671020508
2010-07-22,69.8663330078125,32.1264762878418,28.969999313354492,88.79783630371094,82.62926483154297,26.795873641967773
2010-07-23,69.74302673339844,32.50450897216797,29.049999237060547,88.78170013427734,83.34642028808594,27.13821792602539
2010-07-26,69.72997283935547,32.73133850097656,28.93000030517578,88.77367401123047,84.21455383300781,27.817485809326172
2010-07-27,69.70404052734375,32.82583999633789,28.549999237060547,88.7897720336914,84.20697784423828,27.812061309814453
2010-07-28,69.83392333984375,32.65572738647461,28.6299991607666,88.80592346191406,83.66345977783203,27.757715225219727
2010-07-29,69.8988037109375,32.80693817138672,29.059999465942383,88.78170013427734,83.25579833984375,27.52404022216797
2010-07-30,70.01566314697266,32.70612716674805,29.389999389648438,88.78170013427734,83.2406997680664,27.687076568603516
2010-08-02,69.92062377929688,33.80873107910156,30.0,88.78011322021484,85.12040710449219,28.61631965637207
2010-08-03,69.96620178222656,33.75832748413086,30.290000915527344,88.78011322021484,84.7127456665039,28.339176177978516
2010-08-04,69.84248352050781,33.789825439453125,30.510000228881836,88.81232452392578,85.27891540527344,28.540233612060547
2010-08-05,69.9271240234375,33.764610290527344,30.420000076293945,88.78814697265625,85.18831634521484,28.181583404541016
2010-08-06,70.06378936767578,33.86542892456055,30.030000686645508,88.78814697265625,84.84107208251953,28.051156997680664
2010-08-09,70.06378936767578,33.90324783325195,30.049999237060547,88.78814697265625,85.29400634765625,28.371767044067383
2010-08-10,70.18103790283203,33.63230895996094,29.700000762939453,88.78814697265625,84.83351135253906,28.094627380371094
2010-08-11,70.24610137939453,32.10128402709961,29.0,88.79617309570312,82.50851440429688,27.393625259399414
2010-08-12,70.13543701171875,32.063480377197266,28.75,88.81232452392578,82.00274658203125,27.051265716552734
2010-08-13,70.29820251464844,31.95005989074707,28.469999313354492,88.78814697265625,81.76117706298828,27.051265716552734
2010-08-16,70.53252410888672,32.2083854675293,28.3700008392334,88.79617309570312,81.72344970703125,27.029537200927734
2010-08-17,70.44795227050781,32.56752014160156,28.739999771118164,88.80427551269531,82.7274169921875,27.649038314819336
2010-08-18,70.36978912353516,32.55491256713867,28.690000534057617,88.8204116821289,82.87840270996094,27.676191329956055
2010-08-19,70.59767150878906,32.03197479248047,28.389999389648438,88.79617309570312,81.43658447265625,26.969772338867188
2010-08-20,70.50000762939453,31.698043823242188,28.260000228881836,88.8204116821289,81.17235565185547,26.8828125
2010-08-23,70.57157897949219,31.635034561157227,27.93000030517578,88.79617309570312,80.86286163330078,26.741533279418945
2010-08-24,70.8514633178711,31.200298309326172,27.43000030517578,88.78814697265625,79.66259002685547,26.63283348083496
2010-08-25,70.688720703125,31.23179817199707,27.799999237060547,88.79617309570312,79.97209930419922,27.056705474853516
2010-08-26,70.77989959716797,31.219196319580078,27.940000534057617,88.78814697265625,79.43612670898438,26.893678665161133
2010-08-27,70.38931274414062,31.830350875854492,28.649999618530273,88.81232452392578,80.66659545898438,27.339282989501953
2010-08-30,70.86451721191406,31.370424270629883,28.239999771118164,88.79617309570312,79.49649047851562,27.127344131469727
2010-08-31,70.91657257080078,31.46492576599121,27.780000686645508,88.80427551269531,79.49649047851562,27.333852767944336
2010-09-01,70.7651596069336,32.58642578125,28.280000686645508,88.80345916748047,81.87440490722656,28.225055694580078
2010-09-02,70.67374420166016,32.76913833618164,28.579999923706055,88.80345916748047,82.63683319091797,28.58370590209961
2010-09-03,70.5105972290039,33.071571350097656,28.709999084472656,88.8115234375,83.70877075195312,29.002140045166016
2010-09-07,70.71295166015625,32.611629486083984,28.75,88.7954330444336,82.76516723632812,28.556528091430664
2010-09-08,70.66068267822266,32.86363983154297,28.780000686645508,88.7954330444336,83.34642028808594,28.61631965637207
2010-09-09,70.32132720947266,33.17237091064453,28.68000030517578,88.7954330444336,83.73141479492188,28.284833908081055
2010-09-10,70.17115020751953,33.2731819152832,29.059999465942383,88.7954330444336,84.1541519165039,28.43697166442871
2010-09-13,70.32780456542969,33.878028869628906,29.399999618530273,88.82760620117188,85.09016418457031,28.904321670532227
2010-09-14,70.5823974609375,34.10484313964844,29.3700008392334,88.80345916748047,85.0373764038086,28.795639038085938
2010-09-15,70.45181274414062,34.117454528808594,29.229999542236328,88.8196029663086,85.36198425292969,29.045612335205078
2010-09-16,70.33434295654297,33.953636169433594,29.06999969482422,88.82760620117188,85.3393325805664,28.893449783325195
2010-09-17,70.42572784423828,33.789825439453125,29.030000686645508,88.8115234375,85.37117767333984,28.980409622192383
2010-09-20,70.45181274414062,34.37578201293945,29.190000534057617,88.8115234375,86.67655181884766,29.686845779418945
2010-09-21,70.7520751953125,34.369468688964844,28.889999389648438,88.8115234375,86.50196838378906,29.252105712890625
2010-09-22,70.77165222167969,34.31907272338867,28.920000076293945,88.8115234375,86.07695007324219,28.855419158935547
2010-09-23,70.85003662109375,33.94733428955078,28.959999084472656,88.83567810058594,85.37873077392578,28.14354133605957
2010-09-24,70.58887481689453,34.89242935180664,29.459999084472656,88.8115234375,87.13948059082031,28.939682006835938
2010-09-27,70.83045196533203,34.716007232666016,29.31999969482422,88.82760620117188,86.72206115722656,28.58328628540039
2010-09-28,71.00016784667969,34.91762161254883,29.299999237060547,88.82760620117188,87.025634765625,28.69843101501465
2010-09-29,70.94794464111328,34.86091995239258,29.670000076293945,88.8196029663086,86.87383270263672,28.47362518310547
2010-09-30,70.92183685302734,34.60259246826172,30.010000228881836,88.82760620117188,86.61580657958984,28.555866241455078
2010-10-01,70.84002685546875,34.949134826660156,30.420000076293945,88.81880950927734,86.98008728027344,28.69843101501465
2010-10-04,70.95783996582031,34.445091247558594,30.200000762939453,88.80268096923828,86.32740783691406,28.961606979370117
2010-10-05,70.95783996582031,35.42166519165039,30.719999313354492,88.81880950927734,88.06533813476562,29.422183990478516
2010-10-06,71.02980041503906,35.717796325683594,30.850000381469727,88.81880950927734,88.05774688720703,29.263185501098633
2010-10-07,71.06250762939453,35.59809112548828,30.440000534057617,88.81070709228516,87.95149230957031,29.34543228149414
2010-10-08,71.20646667480469,35.831199645996094,31.200000762939453,88.84292602539062,88.44482421875,29.427671432495117
2010-10-11,71.16716766357422,35.787086486816406,31.059999465942383,88.81070709228516,88.52831268310547,29.422183990478516
2010-10-12,71.09525299072266,35.71148681640625,31.1299991607666,88.81880950927734,88.80149841308594,29.63054847717285
2010-10-13,71.08869171142578,36.114715576171875,31.3700008392334,88.83488464355469,89.49211883544922,29.937597274780273
2010-10-14,70.82693481445312,36.36674499511719,31.31999969482422,88.81070709228516,89.1430435180664,29.86083984375
2010-10-15,70.6830062866211,36.247032165527344,30.889999389648438,88.83488464355469,89.32515716552734,29.82245635986328
2010-10-18,70.9316177368164,36.32893753051758,30.920000076293945,88.81880950927734,89.76533508300781,30.206262588500977
2010-10-19,70.99050903320312,35.52877426147461,30.239999771118164,88.84292602539062,88.5889892578125,29.83341407775879
2010-10-20,71.07557678222656,36.19662857055664,30.8799991607666,88.83488464355469,89.4542236328125,30.48590660095215
2010-10-21,70.96439361572266,36.00132369995117,30.540000915527344,88.82682800292969,89.6514892578125,30.453006744384766
2010-10-22,70.99710083007812,36.09583282470703,30.829999923706055,88.84292602539062,89.81845092773438,30.469453811645508
2010-10-25,71.00361633300781,36.234432220458984,30.889999389648438,88.82682800292969,90.08409881591797,30.52427101135254
2010-10-26,70.84002685546875,36.00132369995117,31.100000381469727,88.84292602539062,90.09927368164062,30.304969787597656
2010-10-27,70.7026138305664,35.65478515625,30.8799991607666,88.81880950927734,89.84124755859375,30.09113121032715
2010-10-28,70.87928009033203,35.932010650634766,30.989999771118164,88.82682800292969,89.85639953613281,29.904706954956055
2010-10-29,71.02980041503906,35.919403076171875,30.8799991607666,88.82682800292969,89.9247055053711,29.910179138183594
2010-11-01,71.00094604492188,35.787086486816406,31.1200008392334,88.80189514160156,89.9550552368164,30.167896270751953
2010-11-02,71.12554168701172,36.37935256958008,31.489999771118164,88.8179702758789,90.66844940185547,30.376251220703125
2010-11-03,71.11246490478516,36.63137435913086,31.690000534057617,88.85021209716797,91.03275299072266,30.376251220703125
2010-11-04,71.45359802246094,37.463043212890625,32.540000915527344,88.85021209716797,92.78585052490234,31.07809066772461
2010-11-05,71.25672912597656,37.299224853515625,32.59000015258789,88.82601928710938,93.13493347167969,31.41254234313965
2010-11-08,71.22393798828125,37.07240295410156,32.72999954223633,88.82601928710938,92.96039581298828,31.242570877075195
2010-11-09,70.87628173828125,36.70068359375,32.47999954223633,88.8179702758789,92.29256439208984,29.975976943969727
2010-11-10,70.8172378540039,36.80778503417969,32.900001525878906,88.8179702758789,92.66442108154297,30.348840713500977
2010-11-11,70.8106460571289,36.49275588989258,32.810001373291016,88.8099136352539,92.31529235839844,30.10757064819336
2010-11-12,70.52861022949219,36.19033432006836,31.65999984741211,88.8179702758789,91.22246551513672,29.827943801879883
2010-11-15,70.14151763916016,36.165130615234375,31.649999618530273,88.8179702758789,91.09346771240234,29.542829513549805
2010-11-16,70.31211853027344,35.31455612182617,30.709999084472656,88.8179702758789,89.67427825927734,28.5284481048584
2010-11-17,70.33177947998047,35.5098762512207,30.399999618530273,88.82601928710938,89.71981048583984,28.747772216796875
2010-11-18,70.31211853027344,36.39824295043945,31.139999389648438,88.8179702758789,91.04032897949219,29.0054874420166
2010-11-19,70.39083099365234,36.39824295043945,30.700000762939453,88.83407592773438,91.290771484375,29.15900421142578
2010-11-22,70.56140899658203,36.00761795043945,30.540000915527344,88.84214782714844,91.21485137939453,29.23577117919922
2010-11-23,70.633544921875,34.92391586303711,30.6200008392334,88.8099136352539,89.89434814453125,29.0054874420166
2010-11-24,70.29242706298828,35.478363037109375,31.280000686645508,88.8179702758789,91.22246551513672,29.56475257873535
2010-11-26,70.43672180175781,34.8861198425293,31.139999389648438,88.8179702758789,90.15997314453125,29.504438400268555
2010-11-29,70.4826431274414,34.577392578125,31.65999984741211,88.80189514160156,90.43321990966797,29.487985610961914
2010-11-30,70.43672180175781,34.18675994873047,31.260000228881836,88.82601928710938,89.9247055053711,29.356399536132812
2010-12-01,70.0694351196289,35.15703582763672,32.220001220703125,88.8091049194336,91.83718872070312,29.526363372802734
2010-12-02,69.93098449707031,35.82490158081055,32.54999923706055,88.82521057128906,93.01351165771484,29.981460571289062
2010-12-03,70.0694351196289,36.171443939208984,33.06999969482422,88.8332748413086,93.26397705078125,29.975976943969727
2010-12-06,70.3265609741211,36.00761795043945,32.9900016784668,88.84134674072266,93.16531372070312,30.036312103271484
2010-12-07,69.77932739257812,36.026512145996094,32.709999084472656,88.84134674072266,93.21842956542969,30.10210418701172
2010-12-08,69.44300079345703,36.13361358642578,32.91999816894531,88.84134674072266,93.55996704101562,29.657968521118164
2010-12-09,69.56829833984375,36.2281379699707,32.849998474121094,88.84134674072266,93.92424774169922,29.3947811126709
2010-12-10,69.43643188476562,36.3100471496582,32.779998779296875,88.82521057128906,94.47064208984375,29.586694717407227
2010-12-13,69.48255920410156,36.70068359375,33.06999969482422,88.82521057128906,94.53134155273438,29.636032104492188
2010-12-14,69.09349822998047,36.75738525390625,33.0099983215332,88.84134674072266,94.6148452758789,29.34543228149414
2010-12-15,68.9748306274414,36.272239685058594,32.959999084472656,88.84134674072266,94.1822738647461,29.0657958984375
2010-12-16,69.10667419433594,36.47385025024414,32.869998931884766,88.84134674072266,94.72870635986328,29.115137100219727
2010-12-17,69.48255920410156,36.272239685058594,33.0099983215332,88.82521057128906,94.83016204833984,29.356399536132812
2010-12-20,69.52873992919922,36.35414505004883,33.349998474121094,88.84939575195312,95.05904388427734,29.707307815551758
2010-12-21,69.66065979003906,36.65815734863281,33.58000183105469,88.84939575195312,95.66172790527344,30.01984214782715
2010-12-22,69.58149719238281,36.72810745239258,33.779998779296875,88.82521057128906,95.95925903320312,30.250152587890625
2010-12-23,69.4495620727539,36.709022521972656,33.90999984741211,88.8171615600586,95.82194519042969,30.113056182861328
2010-12-27,69.64739990234375,36.63269805908203,33.84000015258789,88.8171615600586,95.86009216308594,30.487220764160156
2010-12-28,69.23992156982422,36.66451644897461,34.040000915527344,88.85749053955078,95.99739074707031,30.60918617248535
2010-12-29,69.7294692993164,36.98249435424805,33.95000076293945,88.85749053955078,96.06609344482422,30.670146942138672
2010-12-30,69.6764907836914,36.80441665649414,33.470001220703125,88.84939575195312,95.91349792480469,30.753293991088867
2010-12-31,69.96100616455078,37.027015686035156,34.099998474121094,88.85749053955078,95.93638610839844,30.692317962646484
2011-01-03,69.88157653808594,37.3322868347168,34.34000015258789,88.84939575195312,96.92816162109375,31.263263702392578
2011-01-04,69.9014663696289,37.21781539916992,33.630001068115234,88.85749053955078,96.874755859375,30.664592742919922
